epoch,lr,loss,iou,val_loss,val_iou
100,0.001,0.4743722279866536,0.7142598466510787,0.4821464667717616,0.7767227854862244
100,0.001,0.3635551842550437,0.8492971183648402,0.44857028126716614,0.7327955401707116
100,0.001,0.3154503007729848,0.8882269342728835,0.3200785716374715,0.8490376580706136
100,0.001,0.28371110061804455,0.8922883524095369,0.28734061618645984,0.8829948075521448
100,0.001,0.2587220147252083,0.8963569918063684,0.27546487251917523,0.8742310996188093
100,0.001,0.2392949964851141,0.900966241442028,0.24963888277610144,0.8896786167290461
100,0.001,0.22667372040450573,0.9003130335544162,0.2738035519917806,0.8723615106007783
100,0.001,0.21925722683469454,0.9026197442287106,0.3220375006397565,0.8535989680047193
100,0.001,0.21038544985155264,0.9042941107678208,0.234597514073054,0.8906960970084069
100,0.001,0.20516642555594444,0.905980621214247,0.23914816975593567,0.8783131236908562
100,0.001,0.20258688988784948,0.9060936637045981,0.3516778399546941,0.8548527844048716
100,0.001,0.196241594851017,0.9091461836553658,0.21946272253990173,0.892133757776961
100,0.001,0.19173797282079855,0.9102688644151327,0.22270399580399194,0.8957384738891064
100,0.001,0.18650587958594164,0.9138446653344744,0.2276873141527176,0.8821259908595898
100,0.001,0.18804012052714825,0.9109408095455963,0.2470367948214213,0.8868342144568727
100,0.001,0.1847797247270743,0.9124463509437607,0.2187731390198072,0.8946482121569882
100,0.001,0.18219476069013277,0.9135563661937923,0.2226985146601995,0.8943885215752517
100,0.001,0.18088327472408613,0.9150476496892047,0.23295783251523972,0.8921079363821613
100,0.001,0.17474614394207796,0.9190159385645497,0.2093973010778427,0.8993066217425247
100,0.001,0.17282279208302498,0.919240863445956,0.29956310739119846,0.8756849570014827
100,0.001,0.1739168018102646,0.9188412193045229,0.2221003845334053,0.8933165761575999
100,0.001,0.17428169896205267,0.9184216642340264,0.21238999565442404,0.8999459932868167
100,0.001,0.168026652187109,0.9223209903551747,0.22599941740433374,0.8947821494162134
100,0.001,0.1642490898569425,0.9247711307995278,0.21317760397990546,0.8974825127408973
100,0.001,0.16094557320078215,0.9266229178524633,0.24865326285362244,0.8904949537705079
100,0.001,0.15927155191699663,0.9279864264163472,0.2464613119761149,0.8940357023142607
100,0.001,0.1580496896058321,0.9287369676012247,0.22135998060305914,0.8959783018436355
100,0.001,0.15837499871850014,0.9279580520075764,0.2233355020483335,0.8933863012810934
100,0.001,0.15526126697659492,0.9300308203613749,0.33896489689747494,0.8772031054527036
100,0.001,0.15432886965572834,0.9300662163586981,0.24067772179841995,0.8928042942526604
100,0.001,0.15099732391536236,0.9324088773468645,0.24766871829827627,0.8958754466026545
100,0.001,0.1480809717128674,0.9345473640164775,0.2408447116613388,0.8815988861895853
100,0.001,0.14481973896423975,0.9364940270322583,0.2306604708234469,0.8960246454712738
100,0.001,0.1415725356588761,0.9380165856105926,0.24338906506697336,0.8963239939746739
100,0.001,0.14008192221323648,0.9390823864500142,0.25624942531188327,0.8944463781458638
100,0.001,0.14114067734529576,0.9380612581872959,0.25921429445346195,0.8898886735652521
100,0.001,0.13863093995799622,0.9399499448218243,0.26358405749003094,0.8914882445831845
100,0.001,0.13598247369130453,0.9417374467943294,0.23653397957483926,0.8956000913259645
100,0.001,0.13511479459702969,0.942083711289374,0.2546033188700676,0.8971059048197385
100,0.001,0.13385369504491487,0.943153485116838,0.23268433660268784,0.8940430857913578
100,0.001,0.13196471892297268,0.9445266034838111,0.23211746662855148,0.8980959319986068
100,0.001,0.12910201648871103,0.9461071104698097,0.2385659416516622,0.8956910986118851
100,0.001,0.12762638460844755,0.9473449210435291,0.28918800751368207,0.8893319762221902
100,0.001,0.1254332267368833,0.9485883446737043,0.27705641587575275,0.8911374404450337
100,0.001,0.12297163810580969,0.9500772053483645,0.2467158983151118,0.8953342965847417
100,0.001,0.12311663571745157,0.950168399680059,0.25503385563691455,0.8902839025656671
100,0.001,0.12038292704770963,0.9519138404164408,0.25772691766421,0.8919036273423805
100,0.001,0.1181365167722106,0.9534553240284976,0.3039517104625702,0.8860485556559342
100,0.001,0.11780966787288587,0.9538942158163883,0.2903073231379191,0.8918777957866565
100,0.001,0.1143649909645319,0.9565312017689905,0.26735009004672367,0.8950556435854454
100,0.001,0.1124458701039354,0.9577257266638329,0.28723466396331787,0.8904288979588291
100,0.001,0.11081066603461902,0.9591280994838192,0.2764878322680791,0.89031894322132
100,0.001,0.10901345033198595,0.9600401863550808,0.2839210629463196,0.8912460733391964
100,0.001,0.10681597050279379,0.9620305391390164,0.2854076325893402,0.8896009168441358
100,0.001,0.10485182609409094,0.963627885210696,0.32204051812489826,0.8861975833318706
100,0.001,0.10381894558668137,0.9645824217609532,0.3117801497379939,0.8854743961153089
100,0.001,0.10252066018680732,0.9653681227531608,0.31433042387167615,0.8890739936525796
100,0.001,0.1013104838008682,0.9661192524525247,0.29425792892773944,0.8901336642129777
100,0.001,0.10072972625494003,0.9664342769733096,0.30909478664398193,0.8893812508082952
100,0.001,0.09863113332539797,0.9684545815407017,0.29389722148577374,0.8894214859418067
100,0.001,0.09740136905262868,0.9692027092968676,0.2951832214991252,0.88949625422965
100,0.001,0.09665700079252322,0.9698676177675586,0.2915350943803787,0.8906314831759538
100,0.001,0.09449388676633437,0.9714823596884723,0.30307169258594513,0.887315212511457
100,0.001,0.09420725703239441,0.9714763119045603,0.30374738574028015,0.8877428632667783
100,0.001,0.09317825951923926,0.9725111340778846,0.3185577690601349,0.8890813688010071
100,0.001,0.09164378854135673,0.9735316498688723,0.31726548075675964,0.8894559511051973
100,0.001,0.0900232121348381,0.9749165353707311,0.3324153621991475,0.8903052797815131
100,0.001,0.0890977665161093,0.9757817053384498,0.32168814539909363,0.8901465565177166
100,0.001,0.08811952980856101,0.9763939332133194,0.3292427957057953,0.8881932805776236
100,0.001,0.0871933822830518,0.97706340601086,0.3278820166985194,0.8883794464750454
100,0.001,0.08600998918215434,0.9779242754926586,0.33374133706092834,0.8890631876657094
100,0.001,0.08491161962350209,0.9789494036004519,0.33608268201351166,0.8890513993168111
100,0.001,0.08418105791012447,0.9795028523842869,0.3340981602668762,0.887938863581956
100,0.001,0.08341687731444836,0.9801379191286648,0.3344026654958725,0.888787762076119
100,0.001,0.08275196546067794,0.9806495593903944,0.34694049259026843,0.8882661808913651
100,0.001,0.08262971447159846,0.9807107846437383,0.3336605528990428,0.8884578565252216
100,0.001,0.08199599695702393,0.981130225830405,0.3451736668745677,0.8878005349014094
100,0.001,0.08098871571322282,0.9819243985481642,0.3541044642527898,0.8888689346865948
100,0.001,0.08049201841155688,0.9823961148872619,0.34160852432250977,0.8874235049221239
100,0.001,0.07984684097270171,0.9828539345254333,0.3509778728087743,0.8882603087637397
100,0.001,0.07938612376650174,0.9831831058499185,0.35216763118902844,0.8879109731987441
100,0.001,0.07903551527609427,0.983490042267335,0.3501623570919037,0.8880775371915814
100,0.001,0.07881842646747828,0.9837514129020198,0.3541897584994634,0.8879739978801308
100,0.001,0.07826382387429476,0.984057591730486,0.3707276334365209,0.8876322690961195
100,0.001,0.07805813817928235,0.9842754092100049,0.3629758457342784,0.8878121622664823
100,0.001,0.07768299896270037,0.9845697240821084,0.3554612199465434,0.8869515272101327
100,0.001,0.07762484066188335,0.9845374087825874,0.36626683672269184,0.8875605324253839
100,0.001,0.07721411685148875,0.9848519055001329,0.36859529217084247,0.8874804286459227
100,0.001,0.076957651724418,0.9850805147648174,0.38055068254470825,0.8869533840676936
100,0.001,0.07676773859808843,0.9852052635053444,0.3632616897424062,0.8874745000975374
100,0.001,0.07659831612060468,0.9853414561566246,0.3680768112341563,0.8876544830829433
100,0.001,0.07645346534748872,0.98546141905512,0.36793871720631915,0.8876785655137897
100,0.001,0.07631080628683169,0.9855734793658558,0.3626554807027181,0.8864416239104109
100,0.001,0.07623823670049508,0.9856249286781752,0.3652317027250926,0.8869465778329464
100,0.001,0.07612269744277,0.9856994131506286,0.3705563098192215,0.8873608645442809
100,0.001,0.0760453740755717,0.9857350131138561,0.36600472033023834,0.8873016806618884
100,0.001,0.07601542149980862,0.9857903032361491,0.3684598207473755,0.8873950886657305
